filepath,breed
data/raw/chesapeake_bay_retriever/0018.jpg,chesapeake_bay_retriever
data/raw/chesapeake_bay_retriever/0019.jpg,chesapeake_bay_retriever
data/raw/chesapeake_bay_retriever/0031.jpg,chesapeake_bay_retriever
data/raw/chesapeake_bay_retriever/0025.jpg,chesapeake_bay_retriever
data/raw/chesapeake_bay_retriever/0009.jpg,chesapeake_bay_retriever
data/raw/chesapeake_bay_retriever/0021.jpg,chesapeake_bay_retriever
data/raw/chesapeake_bay_retriever/0035.jpg,chesapeake_bay_retriever
data/raw/chihuahua/0012.jpg,chihuahua
data/raw/chihuahua/0006.jpg,chihuahua
data/raw/chihuahua/0007.jpg,chihuahua
data/raw/chihuahua/0013.jpg,chihuahua
data/raw/chihuahua/0005.jpg,chihuahua
data/raw/chihuahua/0011.jpg,chihuahua
data/raw/chihuahua/0039.jpg,chihuahua
data/raw/chihuahua/0038.jpg,chihuahua
data/raw/chihuahua/0010.jpg,chihuahua
data/raw/chihuahua/0004.jpg,chihuahua
data/raw/chihuahua/0028.jpg,chihuahua
data/raw/chihuahua/0014.jpg,chihuahua
data/raw/chihuahua/0015.jpg,chihuahua
data/raw/chihuahua/0001.jpg,chihuahua
data/raw/chihuahua/0029.jpg,chihuahua
data/raw/chihuahua/0017.jpg,chihuahua
data/raw/chihuahua/0003.jpg,chihuahua
data/raw/chihuahua/0002.jpg,chihuahua
data/raw/chihuahua/0016.jpg,chihuahua
data/raw/chihuahua/0033.jpg,chihuahua
data/raw/chihuahua/0027.jpg,chihuahua
data/raw/chihuahua/0026.jpg,chihuahua
data/raw/chihuahua/0032.jpg,chihuahua
data/raw/chihuahua/0024.jpg,chihuahua
data/raw/chihuahua/0030.jpg,chihuahua
data/raw/chihuahua/0018.jpg,chihuahua
data/raw/chihuahua/0019.jpg,chihuahua
data/raw/chihuahua/0031.jpg,chihuahua
data/raw/chihuahua/0025.jpg,chihuahua
data/raw/chihuahua/0009.jpg,chihuahua
data/raw/chihuahua/0021.jpg,chihuahua
data/raw/chihuahua/0035.jpg,chihuahua
data/raw/chow_chow/0012.jpg,chow_chow
data/raw/chow_chow/0006.jpg,chow_chow
data/raw/chow_chow/0007.jpg,chow_chow
data/raw/chow_chow/0013.jpg,chow_chow
data/raw/chow_chow/0005.jpg,chow_chow
data/raw/chow_chow/0011.jpg,chow_chow
data/raw/chow_chow/0039.jpg,chow_chow
data/raw/chow_chow/0038.jpg,chow_chow
data/raw/chow_chow/0010.jpg,chow_chow
data/raw/chow_chow/0004.jpg,chow_chow
data/raw/chow_chow/0028.jpg,chow_chow
data/raw/chow_chow/0014.jpg,chow_chow
data/raw/chow_chow/0015.jpg,chow_chow
data/raw/chow_chow/0001.jpg,chow_chow
data/raw/chow_chow/0029.jpg,chow_chow
data/raw/chow_chow/0017.jpg,chow_chow
data/raw/chow_chow/0003.jpg,chow_chow
data/raw/chow_chow/0002.jpg,chow_chow
data/raw/chow_chow/0016.jpg,chow_chow
data/raw/chow_chow/0033.jpg,chow_chow
data/raw/chow_chow/0027.jpg,chow_chow
data/raw/chow_chow/0026.jpg,chow_chow
data/raw/chow_chow/0032.jpg,chow_chow
data/raw/chow_chow/0024.jpg,chow_chow
data/raw/chow_chow/0030.jpg,chow_chow
data/raw/chow_chow/0018.jpg,chow_chow
data/raw/chow_chow/0019.jpg,chow_chow
data/raw/chow_chow/0031.jpg,chow_chow
data/raw/chow_chow/0025.jpg,chow_chow
data/raw/chow_chow/0009.jpg,chow_chow
data/raw/chow_chow/0021.jpg,chow_chow
data/raw/chow_chow/0035.jpg,chow_chow
data/raw/clumber_spaniel/0012.jpg,clumber_spaniel
data/raw/clumber_spaniel/0006.jpg,clumber_spaniel
data/raw/clumber_spaniel/0007.jpg,clumber_spaniel
data/raw/clumber_spaniel/0013.jpg,clumber_spaniel
data/raw/clumber_spaniel/0005.jpg,clumber_spaniel
data/raw/clumber_spaniel/0011.jpg,clumber_spaniel
data/raw/clumber_spaniel/0039.jpg,clumber_spaniel
data/raw/clumber_spaniel/0038.jpg,clumber_spaniel
data/raw/clumber_spaniel/0010.jpg,clumber_spaniel
data/raw/clumber_spaniel/0004.jpg,clumber_spaniel
data/raw/clumber_spaniel/0028.jpg,clumber_spaniel
data/raw/clumber_spaniel/0014.jpg,clumber_spaniel
data/raw/clumber_spaniel/0015.jpg,clumber_spaniel
data/raw/clumber_spaniel/0001.jpg,clumber_spaniel
data/raw/clumber_spaniel/0029.jpg,clumber_spaniel
data/raw/clumber_spaniel/0017.jpg,clumber_spaniel
data/raw/clumber_spaniel/0003.jpg,clumber_spaniel
data/raw/clumber_spaniel/0002.jpg,clumber_spaniel
data/raw/clumber_spaniel/0016.jpg,clumber_spaniel
data/raw/clumber_spaniel/0033.jpg,clumber_spaniel
data/raw/clumber_spaniel/0027.jpg,clumber_spaniel
data/raw/clumber_spaniel/0026.jpg,clumber_spaniel
data/raw/clumber_spaniel/0032.jpg,clumber_spaniel
data/raw/clumber_spaniel/0024.jpg,clumber_spaniel
data/raw/clumber_spaniel/0030.jpg,clumber_spaniel
data/raw/clumber_spaniel/0018.jpg,clumber_spaniel
data/raw/clumber_spaniel/0019.jpg,clumber_spaniel
data/raw/clumber_spaniel/0031.jpg,clumber_spaniel
data/raw/clumber_spaniel/0025.jpg,clumber_spaniel
data/raw/clumber_spaniel/0009.jpg,clumber_spaniel
data/raw/clumber_spaniel/0021.jpg,clumber_spaniel
data/raw/clumber_spaniel/0035.jpg,clumber_spaniel
data/raw/cocker_spaniel/0012.jpg,cocker_spaniel
data/raw/cocker_spaniel/0006.jpg,cocker_spaniel
data/raw/cocker_spaniel/0007.jpg,cocker_spaniel
data/raw/cocker_spaniel/0013.jpg,cocker_spaniel
data/raw/cocker_spaniel/0005.jpg,cocker_spaniel
data/raw/cocker_spaniel/0011.jpg,cocker_spaniel
data/raw/cocker_spaniel/0039.jpg,cocker_spaniel
data/raw/cocker_spaniel/0038.jpg,cocker_spaniel
data/raw/cocker_spaniel/0010.jpg,cocker_spaniel
data/raw/cocker_spaniel/0004.jpg,cocker_spaniel
data/raw/cocker_spaniel/0028.jpg,cocker_spaniel
data/raw/cocker_spaniel/0014.jpg,cocker_spaniel
data/raw/cocker_spaniel/0015.jpg,cocker_spaniel
data/raw/cocker_spaniel/0001.jpg,cocker_spaniel
data/raw/cocker_spaniel/0029.jpg,cocker_spaniel
data/raw/cocker_spaniel/0017.jpg,cocker_spaniel
data/raw/cocker_spaniel/0003.jpg,cocker_spaniel
data/raw/cocker_spaniel/0002.jpg,cocker_spaniel
data/raw/cocker_spaniel/0016.jpg,cocker_spaniel
data/raw/cocker_spaniel/0033.jpg,cocker_spaniel
data/raw/cocker_spaniel/0027.jpg,cocker_spaniel
data/raw/cocker_spaniel/0026.jpg,cocker_spaniel
data/raw/cocker_spaniel/0032.jpg,cocker_spaniel
data/raw/cocker_spaniel/0024.jpg,cocker_spaniel
data/raw/cocker_spaniel/0030.jpg,cocker_spaniel
data/raw/cocker_spaniel/0018.jpg,cocker_spaniel
data/raw/cocker_spaniel/0019.jpg,cocker_spaniel
data/raw/cocker_spaniel/0031.jpg,cocker_spaniel
data/raw/cocker_spaniel/0025.jpg,cocker_spaniel
data/raw/cocker_spaniel/0009.jpg,cocker_spaniel
data/raw/cocker_spaniel/0021.jpg,cocker_spaniel
data/raw/cocker_spaniel/0035.jpg,cocker_spaniel
data/raw/collie/0012.jpg,collie
data/raw/collie/0006.jpg,collie
data/raw/collie/0007.jpg,collie
data/raw/collie/0013.jpg,collie
data/raw/collie/0005.jpg,collie
data/raw/collie/0011.jpg,collie
data/raw/collie/0039.jpg,collie
data/raw/collie/0038.jpg,collie
data/raw/collie/0010.jpg,collie
data/raw/collie/0004.jpg,collie
data/raw/collie/0028.jpg,collie
data/raw/collie/0014.jpg,collie
data/raw/collie/0015.jpg,collie
data/raw/collie/0001.jpg,collie
data/raw/collie/0029.jpg,collie
data/raw/collie/0017.jpg,collie
data/raw/collie/0003.jpg,collie
data/raw/collie/0002.jpg,collie
data/raw/collie/0016.jpg,collie
data/raw/collie/0033.jpg,collie
data/raw/collie/0027.jpg,collie
data/raw/collie/0026.jpg,collie
data/raw/collie/0032.jpg,collie
data/raw/collie/0024.jpg,collie
data/raw/collie/0030.jpg,collie
data/raw/collie/0018.jpg,collie
data/raw/collie/0019.jpg,collie
data/raw/collie/0031.jpg,collie
data/raw/collie/0025.jpg,collie
data/raw/collie/0009.jpg,collie
data/raw/collie/0021.jpg,collie
data/raw/collie/0035.jpg,collie
data/raw/curly_coated_retriever/0012.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0006.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0007.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0013.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0005.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0011.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0039.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0038.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0010.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0004.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0028.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0014.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0015.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0001.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0029.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0017.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0003.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0002.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0016.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0033.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0027.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0026.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0032.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0024.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0030.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0018.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0019.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0031.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0025.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0009.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0021.jpg,curly_coated_retriever
data/raw/curly_coated_retriever/0035.jpg,curly_coated_retriever
data/raw/dandie_dinmont_terrier/0012.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0006.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0007.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0013.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0005.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0011.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0039.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0038.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0010.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0004.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0028.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0014.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0015.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0001.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0029.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0017.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0003.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0002.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0016.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0033.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0027.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0026.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0032.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0024.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0030.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0018.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0019.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0031.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0025.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0009.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0021.jpg,dandie_dinmont_terrier
data/raw/dandie_dinmont_terrier/0035.jpg,dandie_dinmont_terrier
data/raw/dhole/0012.jpg,dhole
data/raw/dhole/0006.jpg,dhole
data/raw/dhole/0007.jpg,dhole
data/raw/dhole/0013.jpg,dhole
data/raw/dhole/0005.jpg,dhole
data/raw/dhole/0011.jpg,dhole
data/raw/dhole/0039.jpg,dhole
data/raw/dhole/0038.jpg,dhole
data/raw/dhole/0010.jpg,dhole
data/raw/dhole/0004.jpg,dhole
data/raw/dhole/0028.jpg,dhole
data/raw/dhole/0014.jpg,dhole
data/raw/dhole/0015.jpg,dhole
data/raw/dhole/0001.jpg,dhole
data/raw/dhole/0029.jpg,dhole
data/raw/dhole/0017.jpg,dhole
data/raw/dhole/0003.jpg,dhole
data/raw/dhole/0002.jpg,dhole
data/raw/dhole/0016.jpg,dhole
data/raw/dhole/0033.jpg,dhole
data/raw/dhole/0027.jpg,dhole
data/raw/dhole/0026.jpg,dhole
data/raw/dhole/0032.jpg,dhole
data/raw/dhole/0024.jpg,dhole
data/raw/dhole/0030.jpg,dhole
data/raw/dhole/0018.jpg,dhole
data/raw/dhole/0019.jpg,dhole
data/raw/dhole/0031.jpg,dhole
data/raw/dhole/0025.jpg,dhole
data/raw/dhole/0009.jpg,dhole
data/raw/dhole/0021.jpg,dhole
data/raw/dhole/0035.jpg,dhole
data/raw/dingo/0012.jpg,dingo
data/raw/dingo/0006.jpg,dingo
data/raw/dingo/0007.jpg,dingo
data/raw/dingo/0013.jpg,dingo
data/raw/dingo/0005.jpg,dingo
data/raw/dingo/0011.jpg,dingo
data/raw/dingo/0039.jpg,dingo
data/raw/dingo/0038.jpg,dingo
data/raw/dingo/0010.jpg,dingo
data/raw/dingo/0004.jpg,dingo
data/raw/dingo/0028.jpg,dingo
data/raw/dingo/0014.jpg,dingo
data/raw/dingo/0015.jpg,dingo
data/raw/dingo/0001.jpg,dingo
data/raw/dingo/0029.jpg,dingo
data/raw/dingo/0017.jpg,dingo
data/raw/dingo/0003.jpg,dingo
data/raw/dingo/0002.jpg,dingo
data/raw/dingo/0016.jpg,dingo
data/raw/dingo/0033.jpg,dingo
data/raw/dingo/0027.jpg,dingo
data/raw/dingo/0026.jpg,dingo
data/raw/dingo/0032.jpg,dingo
data/raw/dingo/0024.jpg,dingo
data/raw/dingo/0030.jpg,dingo
data/raw/dingo/0018.jpg,dingo
data/raw/dingo/0019.jpg,dingo
data/raw/dingo/0031.jpg,dingo
data/raw/dingo/0025.jpg,dingo
data/raw/dingo/0009.jpg,dingo
data/raw/dingo/0021.jpg,dingo
data/raw/dingo/0035.jpg,dingo
data/raw/doberman_pinscher/0012.jpg,doberman_pinscher
data/raw/doberman_pinscher/0006.jpg,doberman_pinscher
data/raw/doberman_pinscher/0007.jpg,doberman_pinscher
data/raw/doberman_pinscher/0013.jpg,doberman_pinscher
data/raw/doberman_pinscher/0005.jpg,doberman_pinscher
data/raw/doberman_pinscher/0011.jpg,doberman_pinscher
data/raw/doberman_pinscher/0039.jpg,doberman_pinscher
data/raw/doberman_pinscher/0038.jpg,doberman_pinscher
data/raw/doberman_pinscher/0010.jpg,doberman_pinscher
data/raw/doberman_pinscher/0004.jpg,doberman_pinscher
data/raw/doberman_pinscher/0028.jpg,doberman_pinscher
data/raw/doberman_pinscher/0014.jpg,doberman_pinscher
data/raw/doberman_pinscher/0015.jpg,doberman_pinscher
data/raw/doberman_pinscher/0001.jpg,doberman_pinscher
data/raw/doberman_pinscher/0029.jpg,doberman_pinscher
data/raw/doberman_pinscher/0017.jpg,doberman_pinscher
data/raw/doberman_pinscher/0003.jpg,doberman_pinscher
data/raw/doberman_pinscher/0002.jpg,doberman_pinscher
data/raw/doberman_pinscher/0016.jpg,doberman_pinscher
data/raw/doberman_pinscher/0033.jpg,doberman_pinscher
data/raw/doberman_pinscher/0027.jpg,doberman_pinscher
data/raw/doberman_pinscher/0026.jpg,doberman_pinscher
data/raw/doberman_pinscher/0032.jpg,doberman_pinscher
data/raw/doberman_pinscher/0024.jpg,doberman_pinscher
data/raw/doberman_pinscher/0030.jpg,doberman_pinscher
data/raw/doberman_pinscher/0018.jpg,doberman_pinscher
data/raw/doberman_pinscher/0019.jpg,doberman_pinscher
data/raw/doberman_pinscher/0031.jpg,doberman_pinscher
data/raw/doberman_pinscher/0025.jpg,doberman_pinscher
data/raw/doberman_pinscher/0009.jpg,doberman_pinscher
data/raw/doberman_pinscher/0021.jpg,doberman_pinscher
data/raw/doberman_pinscher/0035.jpg,doberman_pinscher
data/raw/english_cocker_spaniel/0012.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0006.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0007.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0013.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0005.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0011.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0039.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0038.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0010.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0004.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0028.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0014.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0015.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0001.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0029.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0017.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0003.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0002.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0016.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0033.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0027.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0026.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0032.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0024.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0030.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0018.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0019.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0031.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0025.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0009.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0021.jpg,english_cocker_spaniel
data/raw/english_cocker_spaniel/0035.jpg,english_cocker_spaniel
data/raw/english_setter/0012.jpg,english_setter
data/raw/english_setter/0006.jpg,english_setter
data/raw/english_setter/0007.jpg,english_setter
data/raw/english_setter/0013.jpg,english_setter
data/raw/english_setter/0005.jpg,english_setter
data/raw/english_setter/0011.jpg,english_setter
data/raw/english_setter/0039.jpg,english_setter
data/raw/english_setter/0038.jpg,english_setter
data/raw/english_setter/0010.jpg,english_setter
data/raw/english_setter/0004.jpg,english_setter
data/raw/english_setter/0028.jpg,english_setter
data/raw/english_setter/0014.jpg,english_setter
data/raw/english_setter/0015.jpg,english_setter
data/raw/english_setter/0001.jpg,english_setter
data/raw/english_setter/0029.jpg,english_setter
data/raw/english_setter/0017.jpg,english_setter
data/raw/english_setter/0003.jpg,english_setter
data/raw/english_setter/0002.jpg,english_setter
data/raw/english_setter/0016.jpg,english_setter
data/raw/english_setter/0033.jpg,english_setter
data/raw/english_setter/0027.jpg,english_setter
data/raw/english_setter/0026.jpg,english_setter
data/raw/english_setter/0032.jpg,english_setter
data/raw/english_setter/0024.jpg,english_setter
data/raw/english_setter/0030.jpg,english_setter
data/raw/english_setter/0018.jpg,english_setter
data/raw/english_setter/0019.jpg,english_setter
data/raw/english_setter/0031.jpg,english_setter
data/raw/english_setter/0025.jpg,english_setter
data/raw/english_setter/0009.jpg,english_setter
data/raw/english_setter/0021.jpg,english_setter
data/raw/english_setter/0035.jpg,english_setter
data/raw/english_springer_spaniel/0012.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0006.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0007.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0013.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0005.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0011.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0039.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0038.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0010.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0004.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0028.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0014.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0015.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0001.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0029.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0017.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0003.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0002.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0016.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0033.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0027.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0026.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0032.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0024.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0030.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0018.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0019.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0031.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0025.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0009.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0021.jpg,english_springer_spaniel
data/raw/english_springer_spaniel/0035.jpg,english_springer_spaniel
data/raw/english_toy_spaniel/0012.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0006.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0007.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0013.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0005.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0011.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0039.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0038.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0010.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0004.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0028.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0014.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0015.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0001.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0029.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0017.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0003.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0002.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0016.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0033.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0027.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0026.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0032.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0024.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0030.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0018.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0019.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0031.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0025.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0009.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0021.jpg,english_toy_spaniel
data/raw/english_toy_spaniel/0035.jpg,english_toy_spaniel
data/raw/entlebucher_mountain_dog/0012.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0006.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0007.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0013.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0005.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0011.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0039.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0038.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0010.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0004.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0028.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0014.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0015.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0001.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0029.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0017.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0003.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0002.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0016.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0033.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0027.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0026.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0032.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0024.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0030.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0018.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0019.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0031.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0025.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0009.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0021.jpg,entlebucher_mountain_dog
data/raw/entlebucher_mountain_dog/0035.jpg,entlebucher_mountain_dog
data/raw/eskimo_dog/0012.jpg,eskimo_dog
data/raw/eskimo_dog/0006.jpg,eskimo_dog
data/raw/eskimo_dog/0007.jpg,eskimo_dog
data/raw/eskimo_dog/0013.jpg,eskimo_dog
data/raw/eskimo_dog/0005.jpg,eskimo_dog
